NAME,B19013_001E,B19301_001E,B23025_002E,B23025_007E,B17001_002E,B01002_001E,B01003_001E,B25035_001E,B25058_001E,B25064_001E,B25077_001E,B25088_002E,Year,state,county
"Park County, Colorado",56969.0,31734.0,9380.0,4449.0,1170.0,49.4,16189.0,1990.0,858.0,1088.0,244800.0,1505.0,2015,08,093
"Park County, Colorado",61675.0,34442.0,9243.0,4842.0,1022.0,50.0,16440.0,1991.0,944.0,1190.0,251700.0,1505.0,2016,08,093
"Park County, Colorado",61644.0,34377.0,9507.0,4945.0,1098.0,50.6,16900.0,1992.0,871.0,1098.0,262300.0,1514.0,2017,08,093
"Park County, Colorado",66861.0,35939.0,9551.0,5148.0,947.0,50.6,17392.0,1992.0,878.0,1106.0,284800.0,1537.0,2018,08,093
"Park County, Colorado",73622.0,36500.0,9398.0,5976.0,1293.0,50.7,17867.0,1991,891.0,1125.0,327200.0,1654.0,2019,08,093
"Park County, Colorado",76611.0,38042.0,9328.0,6459.0,1275.0,51.9,18345.0,1991,914.0,1167.0,367400.0,1654.0,2020,08,093
"Park County, Colorado",77775.0,39975.0,9097.0,5901.0,1075.0,51.3,17384.0,1991,986.0,1317.0,395800.0,1738.0,2021,08,093
"Phillips County, Colorado",44717.0,20995.0,2116.0,1218.0,518.0,42.1,4391.0,1955.0,404.0,595.0,121200.0,1104.0,2011,08,095
"Phillips County, Colorado",45339.0,21037.0,2064.0,1236.0,787.0,40.8,4380.0,1957.0,415.0,573.0,126900.0,1097.0,2012,08,095
"Phillips County, Colorado",43011.0,20720.0,2094.0,1282.0,858.0,40.4,4383.0,1957.0,425.0,595.0,132700.0,1115.0,2013,08,095
"Phillips County, Colorado",44390.0,22996.0,2158.0,1219.0,802.0,42.1,4385.0,1959.0,428.0,615.0,132900.0,1109.0,2014,08,095
"Phillips County, Colorado",43639.0,24967.0,2096.0,1334.0,658.0,43.7,4371.0,1958.0,436.0,589.0,132500.0,1056.0,2015,08,095
"Phillips County, Colorado",46955.0,26290.0,2141.0,1281.0,509.0,41.0,4347.0,1959.0,442.0,619.0,138500.0,1075.0,2016,08,095
"Phillips County, Colorado",50076.0,27790.0,2146.0,1201.0,345.0,38.5,4327.0,1957.0,447.0,634.0,132600.0,1046.0,2017,08,095
"Phillips County, Colorado",50724.0,29236.0,2064.0,1263.0,282.0,39.0,4318.0,1960.0,518.0,710.0,155500.0,1135.0,2018,08,095
"Phillips County, Colorado",51155.0,26494.0,1976.0,1267.0,256.0,37.1,4290.0,1957,527.0,751.0,158500.0,1092.0,2019,08,095
"Phillips County, Colorado",50426.0,29857.0,1913.0,1319.0,341.0,37.5,4343.0,1966,544.0,750.0,191200.0,1095.0,2020,08,095
"Phillips County, Colorado",50951.0,32223.0,2021.0,1283.0,599.0,37.8,4497.0,1964,537.0,777.0,213400.0,1236.0,2021,08,095
"Pitkin County, Colorado",68242.0,57179.0,10726.0,3398.0,1605.0,42.6,16709.0,1980.0,1281.0,1334.0,664300.0,1953.0,2011,08,097
"Pitkin County, Colorado",68621.0,52428.0,10906.0,3539.0,1863.0,43.0,17000.0,1981.0,1250.0,1354.0,618900.0,1994.0,2012,08,097
"Pitkin County, Colorado",72745.0,51814.0,10881.0,3708.0,1730.0,43.3,17173.0,1982.0,1240.0,1377.0,611200.0,2094.0,2013,08,097
"Pitkin County, Colorado",71060.0,54441.0,11108.0,3697.0,1515.0,43.3,17303.0,1984.0,1084.0,1242.0,570700.0,2079.0,2014,08,097
"Pitkin County, Colorado",71196.0,55519.0,11180.0,3731.0,1709.0,43.4,17420.0,1984.0,1144.0,1278.0,620700.0,2048.0,2015,08,097
"Pitkin County, Colorado",69789.0,59229.0,11605.0,3513.0,1507.0,43.2,17543.0,1985.0,1206.0,1312.0,552900.0,1959.0,2016,08,097
"Pitkin County, Colorado",67755.0,65800.0,11978.0,3316.0,1250.0,43.3,17747.0,1985.0,1169.0,1241.0,593600.0,1947.0,2017,08,097
"Pitkin County, Colorado",71244.0,56180.0,12278.0,3113.0,1289.0,42.0,17909.0,1987.0,1223.0,1284.0,623400.0,1931.0,2018,08,097
"Pitkin County, Colorado",78935.0,54875.0,12315.0,3107.0,1200.0,41.8,17926.0,1985,1371.0,1473.0,615900.0,1996.0,2019,08,097
"Pitkin County, Colorado",82455.0,61261.0,12146.0,3285.0,1016.0,43.3,17980.0,1985,1492.0,1598.0,599000.0,2037.0,2020,08,097
"Pitkin County, Colorado",92708.0,76883.0,11391.0,3443.0,910.0,45.9,17471.0,1985,1506.0,1534.0,730300.0,2282.0,2021,08,097
"Prowers County, Colorado",34513.0,19337.0,6284.0,3248.0,2503.0,35.8,12615.0,1965.0,361.0,547.0,83100.0,920.0,2011,08,099
"Prowers County, Colorado",33671.0,18305.0,6060.0,3436.0,2695.0,36.7,12539.0,1964.0,375.0,528.0,83900.0,935.0,2012,08,099
"Prowers County, Colorado",34391.0,18941.0,5948.0,3501.0,2808.0,37.1,12473.0,1962.0,394.0,541.0,86100.0,978.0,2013,08,099
"Prowers County, Colorado",35408.0,19039.0,5917.0,3517.0,2618.0,37.4,12359.0,1962.0,405.0,548.0,86200.0,960.0,2014,08,099
"Prowers County, Colorado",40179.0,20087.0,6122.0,3247.0,2264.0,37.6,12235.0,1962.0,433.0,582.0,87400.0,999.0,2015,08,099
"Prowers County, Colorado",41037.0,20589.0,6067.0,3306.0,2422.0,37.5,12121.0,1962.0,473.0,633.0,88100.0,1019.0,2016,08,099
"Prowers County, Colorado",41740.0,22033.0,5913.0,3446.0,2147.0,37.4,12084.0,1964.0,494.0,677.0,94400.0,1068.0,2017,08,099
"Prowers County, Colorado",40097.0,21612.0,5793.0,3540.0,2218.0,38.0,12052.0,1966.0,472.0,677.0,94100.0,1082.0,2018,08,099
"Prowers County, Colorado",41929.0,23698.0,5772.0,3517.0,1866.0,38.3,12022.0,1967,487.0,697.0,106100.0,1116.0,2019,08,099
"Prowers County, Colorado",42648.0,23496.0,5595.0,3762.0,1883.0,38.5,12035.0,1970,489.0,696.0,108800.0,1137.0,2020,08,099
"Prowers County, Colorado",44984.0,24281.0,5330.0,3913.0,2001.0,37.9,11966.0,1971,436.0,701.0,108400.0,1143.0,2021,08,099
"Pueblo County, Colorado",41273.0,22056.0,73454.0,49878.0,27229.0,38.6,157946.0,1971.0,549.0,679.0,140700.0,1196.0,2011,08,101
"Pueblo County, Colorado",41820.0,22164.0,73558.0,50914.0,27975.0,38.8,159072.0,1971.0,570.0,707.0,140500.0,1192.0,2012,08,101
"Pueblo County, Colorado",41777.0,21940.0,73484.0,52084.0,29637.0,38.9,160048.0,1972.0,587.0,736.0,138700.0,1183.0,2013,08,101
"Pueblo County, Colorado",41974.0,22229.0,73695.0,52964.0,30102.0,38.8,160757.0,1972.0,593.0,761.0,137600.0,1177.0,2014,08,101
"Pueblo County, Colorado",41286.0,22191.0,73484.0,54236.0,31017.0,38.8,161519.0,1972.0,601.0,774.0,138600.0,1171.0,2015,08,101
"Pueblo County, Colorado",42000.0,22431.0,73137.0,55355.0,31907.0,38.8,162158.0,1973.0,618.0,783.0,142700.0,1173.0,2016,08,101
"Pueblo County, Colorado",42386.0,23110.0,73117.0,56779.0,31467.0,38.8,163368.0,1973.0,623.0,788.0,148000.0,1185.0,2017,08,101
"Pueblo County, Colorado",44634.0,24257.0,74283.0,56921.0,30467.0,38.9,164685.0,1973.0,638.0,803.0,155400.0,1225.0,2018,08,101
"Pueblo County, Colorado",46783.0,25051.0,74374.0,58289.0,30591.0,39.3,165982.0,1973,665.0,829.0,164600.0,1247.0,2019,08,101
"Pueblo County, Colorado",49979.0,26504.0,75369.0,58597.0,28840.0,39.7,167412.0,1973,697.0,853.0,172500.0,1249.0,2020,08,101
"Pueblo County, Colorado",53430.0,28540.0,75551.0,58505.0,28091.0,39.5,167453.0,1974,734.0,884.0,190000.0,1330.0,2021,08,101
"Rio Blanco County, Colorado",63125.0,27771.0,3505.0,1657.0,731.0,38.2,6616.0,1975.0,635.0,713.0,201600.0,1221.0,2011,08,103
"Rio Blanco County, Colorado",58393.0,26473.0,3490.0,1724.0,883.0,36.8,6728.0,1975.0,624.0,709.0,212000.0,1326.0,2012,08,103
"Rio Blanco County, Colorado",60128.0,27586.0,3455.0,1882.0,974.0,38.0,6770.0,1974.0,644.0,755.0,200400.0,1273.0,2013,08,103
"Rio Blanco County, Colorado",63910.0,27776.0,3530.0,1747.0,1085.0,36.8,6739.0,1976.0,629.0,736.0,199800.0,1270.0,2014,08,103
"Rio Blanco County, Colorado",61842.0,27274.0,3536.0,1644.0,1113.0,36.4,6712.0,1977.0,642.0,764.0,204800.0,1189.0,2015,08,103
"Rio Blanco County, Colorado",56771.0,27419.0,3411.0,1783.0,788.0,35.7,6658.0,1978.0,648.0,762.0,208400.0,1174.0,2016,08,103
"Rio Blanco County, Colorado",57991.0,28185.0,3267.0,1866.0,733.0,35.9,6557.0,1979.0,641.0,731.0,201000.0,1214.0,2017,08,103
"Rio Blanco County, Colorado",55543.0,27057.0,3095.0,1849.0,701.0,35.9,6465.0,1979.0,645.0,734.0,203100.0,1276.0,2018,08,103
"Rio Blanco County, Colorado",54357.0,26487.0,2982.0,2025.0,637.0,36.9,6384.0,1979,675.0,770.0,197100.0,1255.0,2019,08,103
"Rio Blanco County, Colorado",54247.0,28287.0,2918.0,2113.0,646.0,37.6,6369.0,1978,674.0,765.0,218500.0,1364.0,2020,08,103
"Rio Blanco County, Colorado",58239.0,28139.0,3110.0,1977.0,710.0,37.5,6495.0,1979,667.0,807.0,220100.0,1444.0,2021,08,103
"Rio Grande County, Colorado",37885.0,18762.0,5297.0,4032.0,2005.0,41.2,11913.0,1971.0,418.0,559.0,141600.0,1022.0,2011,08,105
"Rio Grande County, Colorado",38329.0,19968.0,5337.0,3978.0,2072.0,41.8,11925.0,1972.0,425.0,584.0,136500.0,1032.0,2012,08,105
"Rio Grande County, Colorado",38993.0,20557.0,5552.0,3762.0,2227.0,41.4,11913.0,1972.0,468.0,604.0,129500.0,1010.0,2013,08,105
"Rio Grande County, Colorado",38673.0,21104.0,5447.0,3835.0,2311.0,40.6,11840.0,1974.0,469.0,569.0,126300.0,1049.0,2014,08,105
"Rio Grande County, Colorado",39672.0,22269.0,5575.0,3694.0,2198.0,40.9,11745.0,1975.0,450.0,575.0,133700.0,1046.0,2015,08,105
"Rio Grande County, Colorado",40177.0,22918.0,5399.0,3811.0,2174.0,40.8,11623.0,1975.0,480.0,582.0,136400.0,1077.0,2016,08,105
"Rio Grande County, Colorado",38534.0,22412.0,5186.0,3944.0,2018.0,40.7,11430.0,1975.0,504.0,586.0,143000.0,1137.0,2017,08,105
"Rio Grande County, Colorado",38639.0,22413.0,4949.0,4162.0,1890.0,41.5,11351.0,1976.0,448.0,588.0,161300.0,1204.0,2018,08,105
"Rio Grande County, Colorado",39123.0,24582.0,5054.0,4073.0,1894.0,42.1,11305.0,1976,463.0,634.0,172000.0,1165.0,2019,08,105
"Rio Grande County, Colorado",43570.0,27300.0,5175.0,3941.0,1725.0,41.2,11300.0,1978,476.0,606.0,186700.0,1137.0,2020,08,105
"Rio Grande County, Colorado",50287.0,30215.0,5498.0,3770.0,1575.0,40.7,11476.0,1979,488.0,685.0,180600.0,1202.0,2021,08,105
"Routt County, Colorado",64230.0,34435.0,14762.0,4156.0,1602.0,39.0,23201.0,1985.0,1061.0,1198.0,434700.0,1849.0,2011,08,107
"Routt County, Colorado",65041.0,35307.0,14866.0,4303.0,1725.0,39.4,23385.0,1987.0,1087.0,1201.0,407700.0,1804.0,2012,08,107
"Routt County, Colorado",62002.0,34873.0,14863.0,4363.0,2094.0,39.7,23409.0,1988.0,1067.0,1160.0,390100.0,1825.0,2013,08,107
"Routt County, Colorado",61095.0,35019.0,14688.0,4688.0,2397.0,39.9,23428.0,1989.0,1039.0,1150.0,378100.0,1856.0,2014,08,107
"Routt County, Colorado",64963.0,36472.0,14653.0,4855.0,2369.0,40.1,23606.0,1990.0,1039.0,1137.0,394600.0,1823.0,2015,08,107
"Routt County, Colorado",63505.0,36692.0,14905.0,5151.0,2408.0,40.0,23980.0,1989.0,1053.0,1150.0,424300.0,1847.0,2016,08,107
"Routt County, Colorado",67472.0,38111.0,15070.0,5384.0,2567.0,39.9,24359.0,1988.0,1056.0,1166.0,460600.0,1890.0,2017,08,107
"Routt County, Colorado",74273.0,40727.0,15136.0,5783.0,2640.0,39.8,24874.0,1991.0,1089.0,1215.0,510600.0,1990.0,2018,08,107
"Routt County, Colorado",77443.0,43769.0,14975.0,6100.0,2705.0,40.2,25072.0,1990,1137.0,1282.0,535300.0,1967.0,2019,08,107
"Routt County, Colorado",76198.0,44727.0,14972.0,6367.0,2386.0,40.5,25317.0,1989,1259.0,1365.0,534100.0,1947.0,2020,08,107
"Routt County, Colorado",83725.0,50571.0,14447.0,6663.0,2130.0,41.5,24899.0,1989,1357.0,1448.0,570600.0,2029.0,2021,08,107
"Saguache County, Colorado",33672.0,20194.0,3170.0,1793.0,1542.0,43.1,6165.0,1981.0,413.0,604.0,131400.0,1012.0,2011,08,109
"Saguache County, Colorado",32429.0,20521.0,3176.0,1779.0,1518.0,43.8,6189.0,1981.0,419.0,593.0,131300.0,1006.0,2012,08,109
"Saguache County, Colorado",34600.0,20726.0,3121.0,1815.0,1518.0,44.6,6200.0,1981.0,434.0,626.0,135400.0,981.0,2013,08,109
"Saguache County, Colorado",33398.0,20569.0,2924.0,2041.0,1547.0,45.2,6211.0,1982.0,447.0,639.0,142200.0,1041.0,2014,08,109
"Saguache County, Colorado",33393.0,21711.0,2715.0,2245.0,1450.0,46.1,6238.0,1983.0,438.0,663.0,146700.0,1031.0,2015,08,109
"Saguache County, Colorado",32457.0,21356.0,2649.0,2302.0,1409.0,47.5,6255.0,1984.0,422.0,639.0,146600.0,978.0,2016,08,109
"Saguache County, Colorado",34765.0,22267.0,2670.0,2406.0,1327.0,48.8,6338.0,1985.0,457.0,633.0,150100.0,958.0,2017,08,109
"Saguache County, Colorado",34410.0,22901.0,2698.0,2500.0,1139.0,49.1,6468.0,1986.0,467.0,635.0,149500.0,989.0,2018,08,109
"Saguache County, Colorado",38571.0,22511.0,2932.0,2387.0,1152.0,49.0,6592.0,1986,509.0,631.0,152700.0,1022.0,2019,08,109
"Saguache County, Colorado",45231.0,22921.0,3225.0,2183.0,1087.0,49.1,6730.0,1981,519.0,635.0,152400.0,997.0,2020,08,109
"Saguache County, Colorado",48413.0,29805.0,2965.0,2317.0,1047.0,49.6,6369.0,1982,532.0,663.0,161000.0,1132.0,2021,08,109
"San Juan County, Colorado",36378.0,25839.0,530.0,193.0,190.0,39.3,801.0,1972.0,568.0,789.0,259500.0,1107.0,2011,08,111
"San Juan County, Colorado",37330.0,25653.0,541.0,155.0,146.0,37.9,747.0,1972.0,610.0,896.0,244400.0,1154.0,2012,08,111
"San Juan County, Colorado",39583.0,24711.0,460.0,128.0,113.0,43.2,659.0,1976.0,725.0,875.0,242300.0,1202.0,2013,08,111
"San Juan County, Colorado",37679.0,25926.0,449.0,145.0,108.0,45.3,653.0,1975.0,617.0,833.0,230300.0,1212.0,2014,08,111
"San Juan County, Colorado",36324.0,23143.0,391.0,154.0,100.0,46.0,606.0,1976.0,735.0,886.0,223200.0,1236.0,2015,08,111
"San Juan County, Colorado",41250.0,29427.0,389.0,116.0,21.0,49.0,552.0,1973.0,734.0,1069.0,224100.0,1607.0,2016,08,111
"San Juan County, Colorado",46397.0,28889.0,338.0,153.0,19.0,46.9,569.0,1980.0,700.0,1069.0,269400.0,1625.0,2017,08,111
"San Juan County, Colorado",46563.0,33984.0,319.0,166.0,25.0,52.1,544.0,1976.0,688.0,975.0,286700.0,1455.0,2018,08,111
"San Juan County, Colorado",54625.0,34502.0,351.0,171.0,31.0,51.2,589.0,1972,725.0,1019.0,322400.0,1500.0,2019,08,111
"San Juan County, Colorado",56875.0,36454.0,360.0,177.0,105.0,45.1,646.0,1977,725.0,1038.0,348700.0,1434.0,2020,08,111
"San Juan County, Colorado",63333.0,40019.0,405.0,197.0,99.0,45.2,698.0,1977,715.0,988.0,330000.0,1441.0,2021,08,111
"San Miguel County, Colorado",66789.0,44490.0,5146.0,888.0,531.0,38.6,7383.0,1990.0,946.0,1095.0,487100.0,2098.0,2011,08,113
"San Miguel County, Colorado",63766.0,44159.0,5048.0,1027.0,538.0,38.2,7432.0,1991.0,1021.0,1130.0,489800.0,2162.0,2012,08,113
"San Miguel County, Colorado",63594.0,40827.0,4879.0,1260.0,793.0,38.9,7496.0,1991.0,1054.0,1127.0,448000.0,1932.0,2013,08,113
"San Miguel County, Colorado",59490.0,40993.0,4846.0,1395.0,787.0,40.1,7597.0,1993.0,1049.0,1113.0,511800.0,1982.0,2014,08,113
"San Miguel County, Colorado",56047.0,40149.0,4760.0,1584.0,854.0,40.7,7676.0,1993.0,1081.0,1143.0,512800.0,1917.0,2015,08,113
"San Miguel County, Colorado",58170.0,35701.0,4835.0,1606.0,923.0,41.4,7767.0,1993.0,1075.0,1144.0,505600.0,1968.0,2016,08,113
"San Miguel County, Colorado",62243.0,42015.0,4936.0,1568.0,815.0,42.0,7804.0,1993.0,1080.0,1160.0,485000.0,2055.0,2017,08,113
"San Miguel County, Colorado",64478.0,45396.0,5210.0,1440.0,708.0,41.5,7968.0,1993.0,1058.0,1125.0,491100.0,2067.0,2018,08,113
"San Miguel County, Colorado",67038.0,47526.0,5232.0,1520.0,909.0,41.8,8049.0,1993,1072.0,1140.0,479300.0,2169.0,2019,08,113
"San Miguel County, Colorado",66898.0,47248.0,5237.0,1640.0,841.0,42.1,8110.0,1993,1075.0,1146.0,448900.0,2102.0,2020,08,113
"San Miguel County, Colorado",70965.0,51725.0,5069.0,1799.0,754.0,42.1,8084.0,1993,1180.0,1257.0,479500.0,2183.0,2021,08,113
"Sedgwick County, Colorado",36797.0,23515.0,1178.0,815.0,350.0,50.4,2390.0,1945.0,291.0,506.0,83500.0,795.0,2011,08,115
"Sedgwick County, Colorado",38401.0,22202.0,1159.0,776.0,354.0,47.9,2389.0,1945.0,376.0,557.0,83200.0,918.0,2012,08,115
"Sedgwick County, Colorado",40221.0,21536.0,1147.0,773.0,441.0,47.2,2376.0,1949.0,361.0,514.0,81400.0,939.0,2013,08,115
"Sedgwick County, Colorado",43864.0,22124.0,1145.0,797.0,362.0,49.3,2365.0,1946.0,370.0,559.0,84500.0,946.0,2014,08,115
"Sedgwick County, Colorado",44191.0,22857.0,1098.0,848.0,335.0,49.8,2365.0,1946.0,370.0,543.0,86800.0,911.0,2015,08,115
"Sedgwick County, Colorado",46977.0,24247.0,1118.0,832.0,342.0,49.5,2367.0,1946.0,405.0,579.0,94700.0,930.0,2016,08,115
"Sedgwick County, Colorado",49583.0,24666.0,1064.0,833.0,392.0,48.4,2357.0,1946.0,386.0,534.0,91500.0,934.0,2017,08,115
"Sedgwick County, Colorado",45188.0,25048.0,1040.0,823.0,390.0,49.1,2350.0,1947.0,425.0,575.0,87300.0,883.0,2018,08,115
"Sedgwick County, Colorado",43150.0,27527.0,1013.0,782.0,434.0,44.1,2322.0,1947,428.0,556.0,97100.0,854.0,2019,08,115
"Sedgwick County, Colorado",43875.0,27961.0,1087.0,650.0,454.0,39.7,2306.0,1952,438.0,600.0,111300.0,882.0,2020,08,115
"Sedgwick County, Colorado",44405.0,28922.0,1097.0,812.0,406.0,43.5,2459.0,1950,447.0,614.0,116700.0,975.0,2021,08,115
"Summit County, Colorado",67915.0,35218.0,18914.0,4155.0,2759.0,36.3,27496.0,1984.0,1091.0,1163.0,465200.0,1941.0,2011,08,117
"Summit County, Colorado",64680.0,34575.0,18944.0,4409.0,3249.0,36.3,27753.0,1986.0,1110.0,1172.0,460500.0,1981.0,2012,08,117
"Summit County, Colorado",63697.0,34025.0,18753.0,4955.0,3836.0,36.0,28091.0,1987.0,1065.0,1142.0,460000.0,1996.0,2013,08,117
"Summit County, Colorado",64521.0,34842.0,18910.0,5235.0,4003.0,36.6,28482.0,1987.0,1074.0,1143.0,461100.0,2034.0,2014,08,117
"Summit County, Colorado",67983.0,35753.0,19064.0,5376.0,3949.0,37.1,28940.0,1987.0,1115.0,1200.0,478800.0,2005.0,2015,08,117
"Summit County, Colorado",70192.0,36545.0,19137.0,5742.0,3522.0,38.2,29269.0,1987.0,1166.0,1263.0,496100.0,1989.0,2016,08,117
"Summit County, Colorado",73538.0,37192.0,20025.0,5482.0,3063.0,39.2,29722.0,1987.0,1215.0,1343.0,547700.0,1929.0,2017,08,117
"Summit County, Colorado",77589.0,38310.0,20541.0,5479.0,3075.0,39.1,30429.0,1987.0,1318.0,1402.0,563000.0,1925.0,2018,08,117
"Summit County, Colorado",79277.0,41281.0,20453.0,5803.0,2437.0,39.1,30649.0,1987,1343.0,1393.0,579600.0,1891.0,2019,08,117
"Summit County, Colorado",80709.0,44973.0,20113.0,6117.0,2288.0,38.2,30735.0,1987,1413.0,1449.0,596300.0,1959.0,2020,08,117
"Summit County, Colorado",93505.0,48488.0,20257.0,6292.0,2097.0,38.6,31042.0,1988,1618.0,1743.0,641900.0,2055.0,2021,08,117
"Teller County, Colorado",57931.0,28569.0,12294.0,6608.0,1705.0,46.6,23035.0,1986.0,717.0,881.0,229600.0,1532.0,2011,08,119
"Teller County, Colorado",57970.0,29866.0,12358.0,6830.0,1872.0,47.4,23163.0,1986.0,666.0,854.0,230400.0,1501.0,2012,08,119
"Teller County, Colorado",59040.0,31075.0,12395.0,6998.0,1614.0,48.0,23276.0,1986.0,685.0,868.0,226900.0,1460.0,2013,08,119
"Teller County, Colorado",62559.0,31732.0,12686.0,6872.0,1664.0,48.8,23363.0,1987.0,769.0,961.0,232300.0,1485.0,2014,08,119
"Teller County, Colorado",62372.0,32707.0,12603.0,6999.0,1728.0,49.4,23340.0,1987.0,797.0,985.0,239000.0,1449.0,2015,08,119
"Teller County, Colorado",63723.0,34230.0,12705.0,7009.0,1752.0,49.5,23472.0,1988.0,815.0,1033.0,244300.0,1442.0,2016,08,119
"Teller County, Colorado",66809.0,34974.0,12619.0,7400.0,1760.0,49.8,23769.0,1988.0,858.0,1057.0,261100.0,1451.0,2017,08,119
"Teller County, Colorado",65382.0,34392.0,12525.0,7698.0,1980.0,49.9,24113.0,1988.0,913.0,1070.0,279100.0,1491.0,2018,08,119
"Teller County, Colorado",66592.0,35703.0,12676.0,7939.0,1984.0,50.0,24524.0,1988,937.0,1102.0,292700.0,1547.0,2019,08,119
"Teller County, Colorado",61463.0,34541.0,12580.0,8548.0,2287.0,50.2,24981.0,1988,962.0,1107.0,304800.0,1441.0,2020,08,119
"Teller County, Colorado",68677.0,38556.0,12241.0,8654.0,1851.0,50.4,24607.0,1987,1277.0,1440.0,328900.0,1500.0,2021,08,119
"Washington County, Colorado",43945.0,24814.0,2498.0,1316.0,540.0,44.2,4709.0,1956.0,381.0,564.0,117000.0,1064.0,2011,08,121
"Washington County, Colorado",43925.0,24435.0,2397.0,1485.0,468.0,44.2,4796.0,1956.0,367.0,528.0,112900.0,1097.0,2012,08,121
"Washington County, Colorado",44683.0,24977.0,2336.0,1553.0,598.0,44.2,4796.0,1956.0,376.0,575.0,110500.0,1068.0,2013,08,121
"Washington County, Colorado",44271.0,24326.0,2328.0,1560.0,580.0,44.1,4781.0,1957.0,388.0,580.0,111500.0,1063.0,2014,08,121
"Washington County, Colorado",45541.0,24817.0,2314.0,1596.0,466.0,44.4,4795.0,1957.0,443.0,617.0,113200.0,1038.0,2015,08,121
"Washington County, Colorado",46315.0,25744.0,2280.0,1614.0,529.0,42.8,4814.0,1957.0,489.0,624.0,118000.0,1071.0,2016,08,121
"Washington County, Colorado",51458.0,26279.0,2309.0,1553.0,443.0,42.2,4809.0,1957.0,513.0,678.0,120300.0,1111.0,2017,08,121
"Washington County, Colorado",49375.0,26680.0,2361.0,1516.0,480.0,41.6,4840.0,1959.0,516.0,693.0,138700.0,1201.0,2018,08,121
"Washington County, Colorado",50094.0,27860.0,2341.0,1563.0,535.0,41.6,4868.0,1958,540.0,734.0,151300.0,1283.0,2019,08,121
"Washington County, Colorado",51181.0,28224.0,2331.0,1618.0,559.0,41.3,4869.0,1959,559.0,765.0,162200.0,1376.0,2020,08,121
"Washington County, Colorado",54141.0,29814.0,2313.0,1597.0,520.0,41.0,4834.0,1958,613.0,797.0,173000.0,1427.0,2021,08,121
"Weld County, Colorado",55825.0,25233.0,128166.0,58263.0,33351.0,32.9,248441.0,1989.0,674.0,801.0,193300.0,1558.0,2011,08,123
"Weld County, Colorado",56589.0,25341.0,129932.0,60523.0,35581.0,33.2,253552.0,1989.0,687.0,831.0,192100.0,1559.0,2012,08,123
"Weld County, Colorado",57180.0,25468.0,132288.0,62564.0,37096.0,33.5,258780.0,1989.0,703.0,835.0,191500.0,1520.0,2013,08,123
"Weld County, Colorado",58100.0,25959.0,136143.0,63974.0,34898.0,33.7,265066.0,1990.0,733.0,868.0,196100.0,1487.0,2014,08,123
"Weld County, Colorado",60572.0,26751.0,138738.0,66286.0,34007.0,33.9,270948.0,1991.0,764.0,904.0,210100.0,1464.0,2015,08,123
"Weld County, Colorado",62820.0,27808.0,142756.0,67877.0,34050.0,34.0,278065.0,1992.0,796.0,926.0,227100.0,1475.0,2016,08,123
"Weld County, Colorado",66489.0,29226.0,147545.0,69470.0,31353.0,34.2,285729.0,1992.0,828.0,955.0,245000.0,1504.0,2017,08,123
"Weld County, Colorado",70908.0,30626.0,153211.0,71562.0,30574.0,34.3,295123.0,1993.0,883.0,1014.0,269400.0,1578.0,2018,08,123
"Weld County, Colorado",74150.0,31793.0,159185.0,74102.0,29866.0,34.4,305345.0,1994,942.0,1085.0,299000.0,1659.0,2019,08,123
"Weld County, Colorado",74332.0,32399.0,164601.0,77145.0,31641.0,34.6,315389.0,1994,999.0,1143.0,326100.0,1721.0,2020,08,123
"Weld County, Colorado",80843.0,35707.0,171495.0,75733.0,30560.0,34.8,322424.0,1996,1097.0,1234.0,352000.0,1852.0,2021,08,123
"Yuma County, Colorado",44991.0,21825.0,4925.0,2660.0,782.0,36.2,9960.0,1959.0,415.0,581.0,117700.0,1068.0,2011,08,125
"Yuma County, Colorado",45033.0,23098.0,4931.0,2765.0,1059.0,36.3,10032.0,1959.0,442.0,639.0,123200.0,1092.0,2012,08,125
"Yuma County, Colorado",44308.0,22498.0,4952.0,2754.0,818.0,35.8,10093.0,1959.0,440.0,562.0,136600.0,1081.0,2013,08,125
"Yuma County, Colorado",43279.0,22902.0,4988.0,2712.0,1012.0,36.0,10131.0,1957.0,457.0,626.0,137200.0,1172.0,2014,08,125
"Yuma County, Colorado",43105.0,23246.0,5023.0,2763.0,1451.0,36.0,10185.0,1962.0,501.0,639.0,136400.0,1120.0,2015,08,125
"Yuma County, Colorado",42026.0,23905.0,5010.0,2761.0,1459.0,37.2,10150.0,1962.0,461.0,630.0,134900.0,1114.0,2016,08,125
"Yuma County, Colorado",44668.0,24789.0,5083.0,2579.0,1425.0,35.8,10109.0,1961.0,518.0,705.0,148800.0,1212.0,2017,08,125
"Yuma County, Colorado",48394.0,25846.0,5234.0,2409.0,1438.0,38.4,10069.0,1962.0,537.0,769.0,171600.0,1320.0,2018,08,125
"Yuma County, Colorado",52022.0,27955.0,5106.0,2437.0,1357.0,37.8,10003.0,1962,587.0,823.0,191800.0,1318.0,2019,08,125
"Yuma County, Colorado",54393.0,28791.0,5190.0,2373.0,1099.0,38.9,10013.0,1959,561.0,821.0,190400.0,1363.0,2020,08,125
"Yuma County, Colorado",56327.0,29600.0,5057.0,2344.0,1396.0,38.1,9944.0,1961,626.0,880.0,184400.0,1406.0,2021,08,125
